worker,language,age,gender,education,occupation,colors,order,qType,cond,scenario,who,whoCorrect,what,whatCorrect,where,whereCorrect,month,monthCorrect,day,dayCorrect,time,timeCorrect,ampm,ampmCorrect,responseTime,comments,mental,physical,temp,success,perf,stress,preference,trust1,trust2,trust3,trust4,trust5,trust6,trust7,trust8,trust9,trust10,trust11,trust12
3520581855c99fc6b2c78ba6ae5d9b88--1546282593,No,18-29,Male,Ed3,O7,4,NA,betweenTest,,,,,,,,,,,,,,,,,1124,,,,,,,,,,,,,,,,,,,,
3520581855c99fc6b2c78ba6ae5d9b88--1546282593,No,18-29,Male,Ed3,O7,4,2,testing,P,1,Violet*,True,financial-institution*,True,Psiland*,True,April*,True,5*,True,11:00*,True,AM*,True,42190,,,,,,,,,,,,,,,,,,,,
3520581855c99fc6b2c78ba6ae5d9b88--1546282593,No,18-29,Male,Ed3,O7,4,NA,afterScen,,,,,,,,,,,,,,,,,1221,,,,,,,,,,,,,,,,,,,,
3520581855c99fc6b2c78ba6ae5d9b88--1546282593,No,18-29,Male,Ed3,O7,4,NA,trust-post,P,,,,,,,,,,,,,,,,224189,,,,,,,,,6,5,6,5,6,7,6,5,6,5,7,6
3520581855c99fc6b2c78ba6ae5d9b88--1546282593,No,18-29,Male,Ed3,O7,4,NA,comments,,,,,,,,,,,,,,,,,435515,IT IS VERY EASY BUT MY CHOICE IS JUST HARD.OTHER WISE IS VERY INTERESTING AND USEFUL INFORMATION'S,,,,,,,,,,,,,,,,,,,
3520581855c99fc6b2c78ba6ae5d9b88--1546282593,No,18-29,Male,Ed3,O7,4,NA,end,P,,,,,,,,,,,,,,,,11116,,18,16,17,16,14,16,16,,,,,,,,,,,,
3520581855c99fc6b2c78ba6ae5d9b88--1546282593,No,18-29,Male,Ed3,O7,4,NA,pilot,,,,,,,,,,,,,,,,,5085,,,,,,,,,,,,,,,,,,,,
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,NA,inst,,,,,,,,,,,,,,,,,50725,,,,,,,,,,,,,,,,,,,,
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,NA,inst,,,,,,,,,,,,,,,,,196977,,,,,,,,,,,,,,,,,,,,
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,NA,introTraining,P,,,,,,,,,,,,,,,,4967,,,,,,,,,,,,,,,,,,,,
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,NA,training,P,,Cube*,True,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,47818,,,,,,,,,,,,,,,,,,,,
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,NA,afterScen,,,,,,,,,,,,,,,,,2034,,,,,,,,,,,,,,,,,,,,
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,NA,introTraining,M,,,,,,,,,,,,,,,,1667,,,,,,,,,,,,,,,,,,,,
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,NA,training,M,,Tetrahedron*,True,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,AM*,True,41575,,,,,,,,,,,,,,,,,,,,
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,NA,afterScen,,,,,,,,,,,,,,,,,3045,,,,,,,,,,,,,,,,,,,,
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,NA,trust-pre,,,,,,,,,,,,,,,,,34541,,,,,,,,,4,4,4,4,4,4,5,4,4,4,4,7
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,NA,introTest,,,,,,,,,,,,,,,,,4929,,,,,,,,,,,,,,,,,,,,
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,1,testing,P,1,Violet*,True,financial-institution*,True,Psiland*,True,April*,True,5*,True,11:00*,True,AM*,True,704897,,,,,,,,,,,,,,,,,,,,
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,NA,afterScen,,,,,,,,,,,,,,,,,70868,,,,,,,,,,,,,,,,,,,,
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,NA,betweenTest,,,,,,,,,,,,,,,,,4062,,,,,,,,,,,,,,,,,,,,
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,2,testing,P,4,Silver*,True,secular-school*,True,Omicronland*,True,January*,True,1*,True,9:00*,True,AM*,True,1015569,,,,,,,,,,,,,,,,,,,,
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,NA,afterScen,,,,,,,,,,,,,,,,,1484,,,,,,,,,,,,,,,,,,,,
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,NA,trust-post,P,,,,,,,,,,,,,,,,31850,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,7
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,NA,comments,,,,,,,,,,,,,,,,,27166,Reading the statements multiple times while using the process of elimination.,,,,,,,,,,,,,,,,,,,
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,NA,end,P,,,,,,,,,,,,,,,,42495,,21,10,10,1,21,11,1,,,,,,,,,,,,
f1947425d5d29ad66089169e15b6f21e--1546282641,Yes,18-29,Female,Ed2,O13,4,NA,pilot,,,,,,,,,,,,,,,,,15404,,,,,,,,,,,,,,,,,,,,
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,NA,inst,,,,,,,,,,,,,,,,,164835,,,,,,,,,,,,,,,,,,,,
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,NA,inst,,,,,,,,,,,,,,,,,103936,,,,,,,,,,,,,,,,,,,,
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,NA,introTraining,P,,,,,,,,,,,,,,,,6516,,,,,,,,,,,,,,,,,,,,
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,NA,training,P,,Tetrahedron,False,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,72179,,,,,,,,,,,,,,,,,,,,
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,NA,afterScen,,,,,,,,,,,,,,,,,37760,,,,,,,,,,,,,,,,,,,,
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,NA,introTraining,M,,,,,,,,,,,,,,,,4782,,,,,,,,,,,,,,,,,,,,
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,NA,training,M,,Cube,False,military-base*,True,Lemurland*,True,March*,True,1*,True,10:00,False,PM,False,80002,,,,,,,,,,,,,,,,,,,,
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,NA,afterScen,,,,,,,,,,,,,,,,,32726,,,,,,,,,,,,,,,,,,,,
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,NA,trust-pre,,,,,,,,,,,,,,,,,53920,,,,,,,,,5,4,6,6,5,2,3,3,2,2,2,2
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,NA,introTest,,,,,,,,,,,,,,,,,12118,,,,,,,,,,,,,,,,,,,,
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,1,testing,P,1,Violet*,True,embassy,False,Tauland,False,April*,True,5*,True,11:00*,True,AM*,True,434303,,,,,,,,,,,,,,,,,,,,
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,NA,afterScen,,,,,,,,,,,,,,,,,14393,,,,,,,,,,,,,,,,,,,,
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,NA,betweenTest,,,,,,,,,,,,,,,,,2388,,,,,,,,,,,,,,,,,,,,
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,2,testing,P,4,Turquoise,False,secular-school*,True,Omicronland*,True,January*,True,1*,True,9:00*,True,AM*,True,646299,,,,,,,,,,,,,,,,,,,,
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,NA,afterScen,,,,,,,,,,,,,,,,,17227,,,,,,,,,,,,,,,,,,,,
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,NA,trust-post,P,,,,,,,,,,,,,,,,48235,,,,,,,,,4,4,5,4,5,3,3,3,4,4,3,2
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,NA,comments,,,,,,,,,,,,,,,,,126096,I just read through each line carefully and made my choice as I went along and went back to change my choices when needed,,,,,,,,,,,,,,,,,,,
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,NA,end,P,,,,,,,,,,,,,,,,52116,,16,7,11,11,17,16,15,,,,,,,,,,,,
6b5da5b438d9a221faf5d2769accee86--1546282652,Yes,50-64,Female,Ed1,O13,4,NA,pilot,,,,,,,,,,,,,,,,,344298,,,,,,,,,,,,,,,,,,,,
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,NA,inst,,,,,,,,,,,,,,,,,55182,,,,,,,,,,,,,,,,,,,,
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,NA,inst,,,,,,,,,,,,,,,,,58138,,,,,,,,,,,,,,,,,,,,
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,NA,introTraining,P,,,,,,,,,,,,,,,,2541,,,,,,,,,,,,,,,,,,,,
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,NA,training,P,,Cube*,True,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,51933,,,,,,,,,,,,,,,,,,,,
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,NA,afterScen,,,,,,,,,,,,,,,,,4176,,,,,,,,,,,,,,,,,,,,
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,NA,introTraining,M,,,,,,,,,,,,,,,,4519,,,,,,,,,,,,,,,,,,,,
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,NA,training,M,,Tetrahedron*,True,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,AM*,True,55546,,,,,,,,,,,,,,,,,,,,
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,NA,afterScen,,,,,,,,,,,,,,,,,2229,,,,,,,,,,,,,,,,,,,,
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,NA,trust-pre,,,,,,,,,,,,,,,,,51197,,,,,,,,,2,2,1,2,2,6,6,6,7,7,6,6
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,NA,introTest,,,,,,,,,,,,,,,,,9647,,,,,,,,,,,,,,,,,,,,
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,1,testing,M,1,Violet*,True,embassy,False,Psiland*,True,April*,True,5*,True,11:00*,True,AM*,True,593029,,,,,,,,,,,,,,,,,,,,
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,NA,afterScen,,,,,,,,,,,,,,,,,9490,,,,,,,,,,,,,,,,,,,,
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,NA,betweenTest,,,,,,,,,,,,,,,,,46925,,,,,,,,,,,,,,,,,,,,
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,2,testing,M,4,Silver*,True,secular-school*,True,Xiland,False,January*,True,1*,True,9:00*,True,AM*,True,335946,,,,,,,,,,,,,,,,,,,,
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,NA,afterScen,,,,,,,,,,,,,,,,,8049,,,,,,,,,,,,,,,,,,,,
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,NA,trust-post,M,,,,,,,,,,,,,,,,24311,,,,,,,,,3,2,2,3,3,4,4,4,4,4,4,3
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,NA,comments,,,,,,,,,,,,,,,,,36474,I tried to put pieces of information together to see what probably causes fit together and what don't. I also extracted for-sure information.,,,,,,,,,,,,,,,,,,,
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,NA,end,M,,,,,,,,,,,,,,,,31579,,19,2,14,15,19,11,14,,,,,,,,,,,,
2fe2bfea565291fea524fc90040826bd--1546282697,Yes,30-49,Male,Ed3,O5,4,NA,pilot,,,,,,,,,,,,,,,,,13159,,,,,,,,,,,,,,,,,,,,
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,NA,inst,,,,,,,,,,,,,,,,,58431,,,,,,,,,,,,,,,,,,,,
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,NA,inst,,,,,,,,,,,,,,,,,108903,,,,,,,,,,,,,,,,,,,,
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,NA,introTraining,P,,,,,,,,,,,,,,,,7864,,,,,,,,,,,,,,,,,,,,
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,NA,training,P,,Cube*,True,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,67904,,,,,,,,,,,,,,,,,,,,
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,NA,afterScen,,,,,,,,,,,,,,,,,7042,,,,,,,,,,,,,,,,,,,,
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,NA,introTraining,M,,,,,,,,,,,,,,,,4916,,,,,,,,,,,,,,,,,,,,
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,NA,training,M,,Cube,False,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,AM*,True,55882,,,,,,,,,,,,,,,,,,,,
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,NA,afterScen,,,,,,,,,,,,,,,,,5810,,,,,,,,,,,,,,,,,,,,
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,NA,trust-pre,,,,,,,,,,,,,,,,,52344,,,,,,,,,3,4,3,3,3,5,5,3,3,3,5,6
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,NA,introTest,,,,,,,,,,,,,,,,,15849,,,,,,,,,,,,,,,,,,,,
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,1,testing,P,4,Silver*,True,secular-school*,True,Omicronland*,True,January*,True,5,False,9:00*,True,AM*,True,1132133,,,,,,,,,,,,,,,,,,,,
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,NA,afterScen,,,,,,,,,,,,,,,,,6319,,,,,,,,,,,,,,,,,,,,
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,NA,betweenTest,,,,,,,,,,,,,,,,,2964,,,,,,,,,,,,,,,,,,,,
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,2,testing,P,1,Violet*,True,train,False,Tauland,False,April*,True,5*,True,11:00*,True,AM*,True,721306,,,,,,,,,,,,,,,,,,,,
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,NA,afterScen,,,,,,,,,,,,,,,,,7213,,,,,,,,,,,,,,,,,,,,
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,NA,trust-post,P,,,,,,,,,,,,,,,,44421,,,,,,,,,6,2,5,6,5,2,2,3,1,2,2,2
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,NA,comments,,,,,,,,,,,,,,,,,40909,I tried to find a single constant and then tried to connect things related to that constant,,,,,,,,,,,,,,,,,,,
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,NA,end,P,,,,,,,,,,,,,,,,41487,,19,1,1,14,20,1,1,,,,,,,,,,,,
1c11c1c6cbd7fd25930c2adf02b14020--1546282811,Yes,18-29,Male,Ed3,O8,4,NA,pilot,,,,,,,,,,,,,,,,,14090,,,,,,,,,,,,,,,,,,,,
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,NA,inst,,,,,,,,,,,,,,,,,16869,,,,,,,,,,,,,,,,,,,,
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,NA,inst,,,,,,,,,,,,,,,,,63093,,,,,,,,,,,,,,,,,,,,
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,NA,introTraining,P,,,,,,,,,,,,,,,,2103,,,,,,,,,,,,,,,,,,,,
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,NA,training,P,,Cube*,True,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,26156,,,,,,,,,,,,,,,,,,,,
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,2193,,,,,,,,,,,,,,,,,,,,
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,NA,introTraining,M,,,,,,,,,,,,,,,,1998,,,,,,,,,,,,,,,,,,,,
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,NA,training,M,,Tetrahedron*,True,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,PM,False,28617,,,,,,,,,,,,,,,,,,,,
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,2907,,,,,,,,,,,,,,,,,,,,
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,NA,trust-pre,,,,,,,,,,,,,,,,,20438,,,,,,,,,1,1,1,1,1,5,4,4,4,4,5,6
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,NA,introTest,,,,,,,,,,,,,,,,,5769,,,,,,,,,,,,,,,,,,,,
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,1,testing,M,1,Violet*,True,financial-institution*,True,Omegaland,False,April*,True,5*,True,11:00*,True,AM*,True,832437,,,,,,,,,,,,,,,,,,,,
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,4759,,,,,,,,,,,,,,,,,,,,
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,NA,betweenTest,,,,,,,,,,,,,,,,,7773,,,,,,,,,,,,,,,,,,,,
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,2,testing,M,4,Silver*,True,secular-school*,True,Omicronland*,True,January*,True,1*,True,9:00*,True,AM*,True,703545,,,,,,,,,,,,,,,,,,,,
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,1847,,,,,,,,,,,,,,,,,,,,
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,NA,trust-post,M,,,,,,,,,,,,,,,,14369,,,,,,,,,1,1,1,1,1,6,6,6,6,6,6,7
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,NA,comments,,,,,,,,,,,,,,,,,184534,"First I started trying to get the information line by line but that proved pretty difficult. So%2C I started going category by category%2C using the coloured highlighting to find information. I went through the category and picked out information that was declared definite or definitely not (I either input this information directly%2C or if it was a ""this or that"" option%2C or a ""definitely not"" fact I made a little note about it). Then based on facts I knew I had%2C or knew couldn't be true%2C I searched for related information about the stuff that still COULD be true%2C to see if anything contradicted and was proven to be definitely not an option. Basically%2C I hunted around for info based on what was left as a possibility until I weeded out what definitely couldn't be true.",,,,,,,,,,,,,,,,,,,
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,NA,end,M,,,,,,,,,,,,,,,,25746,,20,1,12,17,20,3,20,,,,,,,,,,,,
8d195a78362cd6651636225cfc54a7cc--1546282816,Yes,18-29,Female,Ed2,O1,4,NA,pilot,,,,,,,,,,,,,,,,,63309,,,,,,,,,,,,,,,,,,,,
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,NA,inst,,,,,,,,,,,,,,,,,30878,,,,,,,,,,,,,,,,,,,,
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,NA,inst,,,,,,,,,,,,,,,,,3394,,,,,,,,,,,,,,,,,,,,
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,NA,introTraining,P,,,,,,,,,,,,,,,,1871,,,,,,,,,,,,,,,,,,,,
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,NA,training,P,,Cube*,True,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,45178,,,,,,,,,,,,,,,,,,,,
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,NA,afterScen,,,,,,,,,,,,,,,,,1618,,,,,,,,,,,,,,,,,,,,
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,NA,introTraining,M,,,,,,,,,,,,,,,,1845,,,,,,,,,,,,,,,,,,,,
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,NA,training,M,,Tetrahedron*,True,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,AM*,True,29614,,,,,,,,,,,,,,,,,,,,
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,NA,afterScen,,,,,,,,,,,,,,,,,1987,,,,,,,,,,,,,,,,,,,,
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,NA,trust-pre,,,,,,,,,,,,,,,,,28220,,,,,,,,,1,1,1,1,1,3,3,1,2,3,3,2
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,NA,introTest,,,,,,,,,,,,,,,,,2537,,,,,,,,,,,,,,,,,,,,
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,1,testing,P,4,Silver*,True,secular-school*,True,Omicronland*,True,January*,True,1*,True,9:00*,True,AM*,True,191874,,,,,,,,,,,,,,,,,,,,
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,NA,afterScen,,,,,,,,,,,,,,,,,2867,,,,,,,,,,,,,,,,,,,,
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,NA,betweenTest,,,,,,,,,,,,,,,,,2138,,,,,,,,,,,,,,,,,,,,
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,2,testing,P,1,Violet*,True,financial-institution*,True,Psiland*,True,April*,True,10,False,11:00*,True,AM*,True,517638,,,,,,,,,,,,,,,,,,,,
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,NA,afterScen,,,,,,,,,,,,,,,,,4852,,,,,,,,,,,,,,,,,,,,
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,NA,trust-post,P,,,,,,,,,,,,,,,,19504,,,,,,,,,1,1,1,1,1,2,2,1,1,3,2,2
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,NA,comments,,,,,,,,,,,,,,,,,71285,More process of elimination. ,,,,,,,,,,,,,,,,,,,
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,NA,end,P,,,,,,,,,,,,,,,,21901,,16,1,1,6,16,4,21,,,,,,,,,,,,
f024e515188e2c6879ee9216c3c57f0b--1546282844,Yes,30-49,Female,Ed2,O2,4,NA,pilot,,,,,,,,,,,,,,,,,12121,,,,,,,,,,,,,,,,,,,,
a76b2c1b0ae87e030f914b43c187adf8--1546282878,Yes,30-49,Female,Ed3,O2,4,NA,inst,,,,,,,,,,,,,,,,,31628,,,,,,,,,,,,,,,,,,,,
a76b2c1b0ae87e030f914b43c187adf8--1546282878,Yes,30-49,Female,Ed3,O2,4,NA,inst,,,,,,,,,,,,,,,,,74206,,,,,,,,,,,,,,,,,,,,
a76b2c1b0ae87e030f914b43c187adf8--1546282878,Yes,30-49,Female,Ed3,O2,4,NA,introTraining,P,,,,,,,,,,,,,,,,3421,,,,,,,,,,,,,,,,,,,,
a76b2c1b0ae87e030f914b43c187adf8--1546282878,Yes,30-49,Female,Ed3,O2,4,NA,training,P,,Cube*,True,hotel*,True,Gibbonland*,True,December,False,31,False,11:00*,True,PM*,True,36961,,,,,,,,,,,,,,,,,,,,
a76b2c1b0ae87e030f914b43c187adf8--1546282878,Yes,30-49,Female,Ed3,O2,4,NA,afterScen,,,,,,,,,,,,,,,,,7425,,,,,,,,,,,,,,,,,,,,
a76b2c1b0ae87e030f914b43c187adf8--1546282878,Yes,30-49,Female,Ed3,O2,4,NA,introTraining,M,,,,,,,,,,,,,,,,2255,,,,,,,,,,,,,,,,,,,,
a76b2c1b0ae87e030f914b43c187adf8--1546282878,Yes,30-49,Female,Ed3,O2,4,NA,training,M,,Tetrahedron*,True,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,AM*,True,42067,,,,,,,,,,,,,,,,,,,,
a76b2c1b0ae87e030f914b43c187adf8--1546282878,Yes,30-49,Female,Ed3,O2,4,NA,afterScen,,,,,,,,,,,,,,,,,2129,,,,,,,,,,,,,,,,,,,,
a76b2c1b0ae87e030f914b43c187adf8--1546282878,Yes,30-49,Female,Ed3,O2,4,NA,trust-pre,,,,,,,,,,,,,,,,,44179,,,,,,,,,3,1,1,1,1,4,1,4,4,4,4,5
